what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348584932441
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348584953477
opened,view,com.android.ide.eclipse.ddms,20.0.3.v201208082019-427395,"com.android.ide.eclipse.ddms.views.LogCatView",1348584954857
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348584963540
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348585001514
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348585002556
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348585009915
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348586370552
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348586435514
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1348586572491
started,bundle,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editor.html",1348586586216
started,bundle,com.aptana.ide.snippets,2.0.0.1277749615,"com.aptana.ide.snippets",1348586586658
started,bundle,com.aptana.ide.editor.css,2.0.0.1257380403,"com.aptana.ide.editor.css",1348586586947
started,bundle,com.aptana.ide.parsing,2.0.0.1277153545,"com.aptana.ide.parsing",1348586587021
started,bundle,com.aptana.ide.parsing.eclipse,2.0.0.1277153545,"com.aptana.ide.parsing.eclipse",1348586587088
started,bundle,com.aptana.ide.editor.js,2.0.0.1278523018,"com.aptana.ide.editor.js",1348586587318
started,bundle,com.aptana.ide.editors.codeassist,2.0.0.1278523018,"com.aptana.ide.editors.codeassist",1348586588216
started,bundle,com.aptana.ide.core.spellcheck,2.0.0.1278523018,"com.aptana.ide.core.spellcheck",1348586588588
opened,editor,com.aptana.ide.editor.html,2.0.0.1278523018,"com.aptana.ide.editors.HTMLEditor",1348586589162
